transcript_id	transcript_id_gencode_v47
transcript_362633	0
transcript_362634	0
transcript_362635	1
transcript_362637	1
transcript_362638	0
transcript_362639	1
transcript_362648	1
transcript_362650	1
transcript_362652	0
transcript_362654	0
transcript_362658	1
transcript_362660	0
transcript_362661	0
transcript_362663	1
transcript_362669	0
transcript_362670	0
transcript_362673	0
transcript_362675	0
transcript_362680	0
transcript_362682	1
transcript_362684	0
transcript_362686	1
transcript_362687	1
transcript_362688	0
transcript_362689	0
transcript_36269	1
transcript_362690	0
transcript_362693	1
transcript_362697	0
transcript_3627	1
transcript_36270	1
transcript_362702	1
transcript_362703	1
transcript_362704	1
transcript_362706	1
transcript_362709	1
transcript_362723	1
transcript_362724	1
transcript_362725	1
transcript_362726	1
transcript_362730	1
transcript_362732	0
transcript_362741	1
transcript_362743	1
transcript_362744	1
transcript_362745	1
transcript_362746	1
transcript_362747	1
transcript_362748	1
transcript_362749	1
transcript_362750	1
transcript_362751	1
transcript_362752	1
transcript_362753	1
transcript_362754	1
transcript_362756	1
transcript_362757	1
transcript_362758	1
transcript_362759	1
transcript_362762	1
transcript_362763	1
transcript_362768	1
transcript_362769	1
transcript_362770	1
transcript_362779	0
transcript_36278	1
transcript_362781	1
transcript_362782	1
transcript_362783	1
transcript_362784	1
transcript_362785	1
transcript_362786	1
transcript_362787	2
transcript_362788	1
transcript_362789	1
transcript_362793	1
transcript_362795	1
transcript_362796	1
transcript_362797	1
transcript_362799	1
transcript_362802	0
transcript_362803	1
transcript_362815	1
transcript_362817	1
transcript_362818	1
transcript_362819	1
transcript_362820	1
transcript_362821	1
transcript_362822	1
transcript_362823	1
transcript_362824	1
transcript_362825	1
transcript_362826	1
transcript_362827	1
transcript_36283	0
transcript_362831	0
transcript_362832	1
transcript_362836	1
transcript_362837	1
transcript_362838	1
transcript_36284	0
transcript_362841	1
transcript_362842	1
transcript_362845	1
transcript_36285	0
transcript_362852	1
transcript_362853	1
transcript_362854	1
transcript_362855	1
transcript_362859	1
transcript_362863	1
transcript_362864	0
transcript_362865	1
transcript_362866	0
transcript_362870	1
transcript_362872	0
transcript_362875	1
transcript_362878	1
transcript_362879	0
transcript_362880	1
transcript_362881	1
transcript_362882	0
transcript_362884	0
transcript_362886	1
transcript_362888	1
transcript_362889	0
transcript_362890	1
transcript_362892	0
transcript_362894	0
transcript_362897	1
transcript_362900	0
transcript_362902	1
transcript_362903	1
transcript_36291	1
transcript_362913	1
transcript_362914	1
transcript_362918	0
transcript_362919	1
transcript_362921	1
transcript_362922	1
transcript_362923	1
transcript_362924	1
transcript_362930	1
transcript_362931	1
transcript_362932	1
transcript_362934	1
transcript_362938	1
transcript_362939	0
transcript_362940	1
transcript_362944	0
transcript_362945	1
transcript_362946	1
transcript_362947	0
transcript_362949	1
transcript_362951	1
transcript_362954	0
transcript_362955	0
transcript_362958	0
transcript_36296	0
transcript_362961	0
transcript_362963	0
transcript_36297	0
transcript_362970	1
transcript_362978	0
transcript_362980	0
transcript_362986	0
transcript_362988	0
transcript_36299	0
transcript_362993	0
transcript_362997	1
transcript_363003	1
transcript_363004	1
transcript_363006	1
transcript_363007	1
transcript_363008	1
transcript_363009	0
transcript_363011	1
transcript_363012	1
transcript_363013	1
transcript_363015	0
transcript_363016	0
transcript_363023	1
transcript_363024	1
transcript_363025	1
transcript_363026	0
transcript_36303	0
transcript_363030	1
transcript_363032	1
transcript_363033	1
transcript_363042	1
transcript_363043	1
transcript_363044	1
transcript_363045	1
transcript_363046	1
transcript_363047	1
transcript_363049	1
transcript_36305	1
transcript_363051	1
transcript_363055	1
transcript_363056	1
transcript_363057	1
transcript_363058	1
transcript_363059	1
transcript_363061	1
transcript_363062	1
transcript_363064	1
transcript_363065	1
transcript_363075	1
transcript_363077	2
transcript_363078	1
transcript_363081	1
transcript_363084	1
transcript_363085	1
transcript_363087	0
transcript_363089	1
transcript_363091	1
transcript_363098	1
transcript_363101	1
transcript_363107	0
transcript_363109	1
transcript_363111	1
transcript_363116	0
transcript_363117	1
transcript_363118	1
transcript_363119	1
transcript_363121	1
transcript_363122	1
transcript_363123	1
transcript_363124	1
transcript_363125	1
transcript_363126	1
transcript_363127	1
transcript_363128	1
transcript_363132	1
transcript_363133	1
transcript_363134	1
transcript_363136	1
transcript_363137	1
transcript_363138	1
transcript_36314	0
transcript_363140	1
transcript_363141	1
transcript_363142	1
transcript_363143	1
transcript_363145	1
transcript_363146	0
transcript_363147	0
transcript_36315	1
transcript_363152	0
transcript_363153	0
transcript_363154	0
transcript_363157	1
transcript_363158	1
transcript_363161	1
transcript_363162	1
transcript_363163	1
transcript_363165	1
transcript_363166	1
transcript_363167	1
transcript_363168	1
transcript_363169	1
transcript_363170	1
transcript_363172	1
transcript_363173	1
transcript_36318	0
transcript_363184	1
transcript_363187	1
transcript_363192	1
transcript_363195	1
transcript_363196	1
transcript_363197	1
transcript_363198	1
transcript_363199	1
transcript_3632	1
transcript_363200	1
transcript_363201	1
transcript_363203	1
transcript_363204	1
transcript_363205	1
transcript_363206	1
transcript_363207	1
transcript_363208	1
transcript_363210	1
transcript_363212	1
transcript_363216	1
transcript_363219	0
transcript_363223	1
transcript_363224	1
transcript_363229	0
transcript_363233	1
transcript_363238	1
transcript_36324	0
transcript_363241	1
transcript_363242	1
transcript_363243	1
transcript_363244	1
transcript_363251	1
transcript_363252	1
transcript_363257	1
transcript_363261	0
transcript_363270	0
transcript_363278	1
transcript_363284	1
transcript_363285	1
transcript_363289	0
transcript_363290	0
transcript_363291	0
transcript_363292	0
transcript_363293	1
transcript_363294	1
transcript_363304	0
transcript_36331	1
transcript_363313	0
transcript_363316	0
transcript_363319	1
transcript_36332	1
transcript_363320	0
transcript_363321	0
transcript_363325	0
transcript_363326	0
transcript_363328	0
transcript_363329	1
transcript_36333	1
transcript_363331	0
transcript_363332	1
transcript_363334	0
transcript_363335	0
transcript_363343	0
transcript_363346	0
transcript_363349	1
transcript_363350	0
transcript_363353	0
transcript_363354	1
transcript_363356	1
transcript_363357	0
transcript_363368	0
transcript_363369	1
transcript_36337	1
transcript_363370	0
transcript_363373	0
transcript_363374	0
transcript_363375	0
transcript_363379	1
transcript_363380	0
transcript_363383	0
transcript_363387	0
transcript_363388	1
transcript_363390	0
transcript_363392	0
transcript_363395	1
transcript_363398	0
transcript_3634	1
transcript_363401	0
transcript_363404	0
transcript_363405	0
transcript_363407	0
transcript_363408	0
transcript_36341	1
transcript_363410	1
transcript_363411	0
transcript_363412	0
transcript_363418	1
transcript_363420	0
transcript_363421	1
transcript_363423	1
transcript_363424	1
transcript_363425	1
transcript_363426	1
transcript_363427	1
transcript_363428	1
transcript_363429	0
transcript_36343	1
transcript_363430	1
transcript_363431	1
transcript_363432	1
transcript_363435	0
transcript_363438	0
transcript_363440	0
transcript_363443	1
transcript_363446	1
transcript_363447	1
transcript_363448	2
transcript_363450	1
transcript_363451	1
transcript_363453	1
transcript_363456	1
transcript_363458	0
transcript_363459	1
transcript_363461	1
transcript_363462	1
transcript_363463	1
transcript_363468	1
transcript_363469	0
transcript_363470	0
transcript_363473	0
transcript_363474	1
transcript_363475	1
transcript_363476	1
transcript_363477	1
transcript_363478	1
transcript_363479	1
transcript_363481	1
transcript_363486	1
transcript_363487	1
transcript_363493	1
transcript_363494	1
transcript_363495	1
transcript_363496	1
transcript_363498	1
transcript_363499	1
transcript_3635	1
transcript_363500	1
transcript_363501	1
transcript_363502	1
transcript_363504	1
transcript_363506	1
transcript_363508	1
transcript_363510	1
transcript_363513	1
transcript_363515	1
transcript_363516	1
transcript_363519	1
transcript_36352	1
transcript_363521	1
transcript_363522	1
transcript_363526	1
transcript_36353	1
transcript_363534	1
transcript_363536	1
transcript_363538	1
transcript_363539	1
transcript_363544	1
transcript_363545	1
transcript_363548	1
transcript_363549	1
transcript_363550	0
transcript_363553	1
transcript_363557	1
transcript_363558	1
transcript_363568	1
transcript_36357	0
transcript_363574	1
transcript_363579	1
transcript_363581	1
transcript_363583	1
transcript_363584	0
transcript_363585	1
transcript_363588	1
transcript_363589	0
transcript_36359	1
transcript_363590	0
transcript_36360	1
transcript_363601	1
transcript_363608	1
transcript_363612	2
transcript_363615	1
transcript_363618	1
transcript_363622	1
transcript_363623	0
transcript_363625	1
transcript_363626	1
transcript_363627	1
transcript_363632	1
transcript_363633	1
transcript_363641	1
transcript_363643	1
transcript_363645	0
transcript_363646	0
transcript_363648	1
transcript_363650	0
transcript_363651	0
transcript_363652	1
transcript_363656	0
transcript_363657	1
transcript_363658	1
transcript_36367	1
transcript_363670	1
transcript_363672	1
transcript_363675	1
transcript_363677	0
transcript_363678	1
transcript_363679	1
transcript_363681	0
transcript_363682	0
transcript_363683	0
transcript_363684	1
transcript_363698	0
transcript_363699	0
transcript_3637	1
transcript_363702	0
transcript_363705	0
transcript_363707	1
transcript_363708	0
transcript_363709	0
transcript_363711	0
transcript_363713	0
transcript_363715	0
transcript_363718	0
transcript_363719	1
transcript_363721	0
transcript_363724	0
transcript_363729	0
transcript_363730	2
transcript_363732	1
transcript_363733	0
transcript_363734	0
transcript_363737	0
transcript_363739	0
transcript_363740	1
transcript_363742	0
transcript_363743	0
transcript_363744	1
transcript_363746	1
transcript_363747	1
transcript_363748	1
transcript_36375	1
transcript_363751	1
transcript_363752	1
transcript_363753	1
transcript_363754	1
transcript_363755	1
transcript_363756	1
transcript_363765	1
transcript_363767	1
transcript_363769	1
transcript_36377	1
transcript_363774	0
transcript_363775	1
transcript_363776	1
transcript_363777	0
transcript_363778	0
transcript_363782	1
transcript_363783	1
transcript_363786	1
transcript_363789	0
transcript_36379	0
transcript_363790	1
transcript_363791	1
transcript_363792	1
transcript_363794	1
transcript_363796	1
transcript_36380	0
transcript_363802	1
transcript_36381	0
transcript_363811	1
transcript_363817	1
transcript_363825	1
transcript_363826	1
transcript_363828	1
transcript_36383	1
transcript_363833	1
transcript_363839	0
transcript_363842	0
transcript_363847	1
transcript_363850	1
transcript_363851	0
transcript_363852	0
transcript_363855	0
transcript_363863	1
transcript_363864	0
transcript_363865	0
transcript_363867	0
transcript_363870	0
transcript_363871	0
transcript_363879	1
transcript_363882	0
transcript_363887	0
transcript_363891	1
transcript_363892	0
transcript_363893	1
transcript_363894	0
transcript_363896	0
transcript_363899	0
transcript_3639	1
transcript_363904	0
transcript_363913	0
transcript_36392	1
transcript_363922	1
transcript_363928	0
transcript_36393	0
transcript_363936	0
transcript_363937	0
transcript_363939	0
transcript_363944	0
transcript_363949	0
transcript_363951	0
transcript_36396	1
transcript_363966	0
transcript_363968	0
transcript_363972	0
transcript_36398	1
transcript_363989	0
transcript_36399	1
transcript_363994	1
transcript_363996	1
transcript_363998	2
transcript_363999	1
transcript_36400	1
transcript_364001	0
transcript_364002	1
transcript_364006	1
transcript_364012	0
transcript_36402	1
transcript_364024	1
transcript_364026	1
transcript_364027	1
transcript_364029	1
transcript_36403	1
transcript_364030	1
transcript_364035	1
transcript_364036	1
transcript_36404	1
transcript_364041	1
transcript_364042	1
transcript_364044	1
transcript_364046	1
transcript_364048	3
transcript_364049	1
transcript_36405	1
transcript_364050	0
transcript_364052	1
transcript_364053	1
transcript_364054	1
transcript_364055	1
transcript_364056	1
transcript_364057	1
transcript_364058	1
transcript_364059	1
transcript_36406	0
transcript_364060	1
transcript_364061	1
transcript_364062	1
transcript_364064	1
transcript_364065	1
transcript_364066	1
transcript_364067	1
transcript_364068	1
transcript_364069	1
transcript_364070	1
transcript_364071	1
transcript_364072	1
transcript_364073	1
transcript_364074	1
transcript_364075	1
transcript_364076	1
transcript_364077	1
transcript_36408	1
transcript_364086	1
transcript_36409	1
transcript_364097	1
transcript_364098	1
transcript_364099	1
transcript_3641	1
transcript_364100	1
transcript_364101	1
transcript_364103	1
transcript_364106	1
transcript_364107	1
transcript_364108	0
transcript_36411	1
transcript_364113	1
transcript_364117	1
transcript_364121	1
transcript_364122	1
transcript_364123	1
transcript_364125	0
transcript_36413	1
transcript_364130	1
transcript_364131	1
transcript_364132	1
transcript_364133	2
transcript_364134	1
transcript_364135	1
transcript_364136	1
transcript_364137	1
transcript_364138	1
transcript_364139	1
transcript_36414	0
transcript_364140	2
transcript_364141	1
transcript_364142	1
transcript_364143	1
transcript_364149	1
transcript_36415	0
transcript_364150	1
transcript_364152	1
transcript_364153	1
transcript_364156	1
transcript_364157	1
transcript_364158	1
transcript_364159	1
transcript_364161	1
transcript_364162	1
transcript_364163	1
transcript_364165	1
transcript_364169	0
transcript_364172	1
transcript_364173	1
transcript_364174	1
transcript_364177	1
transcript_364179	1
transcript_36418	1
transcript_364180	1
transcript_364181	2
transcript_364182	1
transcript_364183	1
transcript_364184	1
transcript_364188	2
transcript_364190	1
transcript_364191	1
transcript_364192	1
transcript_364193	1
transcript_364195	2
transcript_364197	1
transcript_364199	1
transcript_36420	1
transcript_364200	1
transcript_364204	1
transcript_364205	1
transcript_364206	1
transcript_364207	1
transcript_364208	1
transcript_364210	1
transcript_364211	1
transcript_364212	1
transcript_364213	1
transcript_364214	0
transcript_364217	1
transcript_36422	1
transcript_364228	0
transcript_364229	0
transcript_364232	0
transcript_364237	0
transcript_364239	1
transcript_36424	1
transcript_364240	0
transcript_364244	1
transcript_364247	1
transcript_364248	0
transcript_364249	1
transcript_36425	0
transcript_364251	0
transcript_364252	1
transcript_364253	1
transcript_364257	1
transcript_364261	1
transcript_364264	1
transcript_364265	1
transcript_36427	0
transcript_364272	1
transcript_364273	1
transcript_364274	1
transcript_364275	1
transcript_364276	1
transcript_364277	0
transcript_364278	1
transcript_364279	1
transcript_36428	0
transcript_364280	1
transcript_364281	1
transcript_364283	1
transcript_364285	1
transcript_364286	1
transcript_364289	1
transcript_364290	1
transcript_364291	1
transcript_364292	1
transcript_364293	0
transcript_364296	1
transcript_364297	0
transcript_364299	1
transcript_3643	1
transcript_36430	1
transcript_364306	1
transcript_364307	1
transcript_36431	1
transcript_364310	1
transcript_364311	1
transcript_364316	1
transcript_364317	1
transcript_36432	1
transcript_364321	1
transcript_364322	0
transcript_364323	1
transcript_364325	1
transcript_364326	1
transcript_364328	1
transcript_36433	0
transcript_364331	1
transcript_364332	1
transcript_364336	1
transcript_364338	1
transcript_364344	1
transcript_364346	1
transcript_364347	1
transcript_364352	1
transcript_364353	1
transcript_364354	1
transcript_364355	1
transcript_364356	1
transcript_364357	1
transcript_364358	1
transcript_364359	1
transcript_36436	1
transcript_364360	1
transcript_364361	1
transcript_364363	1
transcript_364364	1
transcript_364366	1
transcript_364367	1
transcript_364368	1
transcript_36437	0
transcript_364370	1
transcript_364371	1
transcript_364372	1
transcript_364373	1
transcript_364374	1
transcript_364375	1
transcript_364376	1
transcript_364377	1
transcript_364378	1
transcript_364379	1
transcript_36438	0
transcript_364380	1
transcript_364381	1
transcript_364382	1
transcript_364384	1
transcript_364385	1
transcript_364386	1
transcript_364387	1
transcript_364388	1
transcript_364389	1
transcript_36439	0
transcript_364390	1
transcript_364391	1
transcript_364392	1
transcript_364393	1
transcript_364394	1
transcript_364395	1
transcript_364396	1
transcript_364397	1
transcript_364398	1
transcript_364399	1
transcript_3644	1
transcript_364400	1
transcript_364401	1
transcript_364402	1
transcript_364403	1
transcript_364405	1
transcript_364407	1
transcript_364408	1
transcript_364409	1
transcript_364410	1
transcript_364411	1
transcript_364412	1
transcript_364413	1
transcript_364414	1
transcript_364415	1
transcript_364416	1
transcript_364417	1
transcript_364418	1
transcript_364419	1
transcript_36442	1
transcript_364423	1
transcript_364424	1
transcript_364425	1
transcript_364430	1
transcript_364431	1
transcript_364433	1
transcript_364434	1
transcript_364436	1
transcript_364437	1
transcript_364438	1
transcript_364439	1
transcript_364440	1
transcript_364441	1
transcript_364442	1
transcript_364445	1
transcript_364446	1
transcript_36445	0
transcript_364452	1
transcript_364453	2
transcript_364454	1
transcript_364456	1
transcript_364459	1
transcript_364462	0
transcript_364479	1
transcript_36448	0
transcript_364481	1
transcript_364482	0
transcript_364483	1
transcript_364485	1
transcript_364487	0
transcript_364489	1
transcript_36449	0
transcript_364494	1
transcript_36450	0
transcript_364502	0
transcript_364508	1
transcript_36451	0
transcript_364510	1
transcript_364511	1
transcript_364513	1
transcript_364515	1
transcript_364516	1
transcript_364517	1
transcript_364518	1
transcript_364519	1
transcript_36452	0
transcript_364520	1
transcript_364521	1
transcript_364522	1
transcript_364523	1
transcript_364524	1
transcript_364526	1
transcript_364527	1
transcript_364529	1
transcript_364530	1
transcript_364531	1
transcript_364534	1
transcript_364535	0
transcript_364536	1
transcript_364537	1
transcript_364538	1
transcript_364539	1
transcript_364540	1
transcript_364541	1
transcript_364542	1
transcript_364543	1
transcript_364544	1
transcript_364545	1
transcript_364546	1
transcript_364547	1
transcript_364548	1
transcript_364549	1
transcript_36455	1
transcript_364550	1
transcript_364552	1
transcript_364553	1
transcript_364554	1
transcript_364555	1
transcript_364558	1
transcript_364559	0
transcript_36456	1
transcript_364560	1
transcript_364563	0
transcript_364565	1
transcript_364566	1
transcript_364567	1
transcript_364568	1
transcript_364569	1
transcript_36457	0
transcript_364570	1
transcript_364571	1
transcript_364572	1
transcript_364573	1
transcript_364574	1
transcript_364575	1
transcript_364578	1
transcript_364579	1
transcript_364580	1
transcript_364581	1
transcript_364582	1
transcript_364583	1
transcript_364584	1
transcript_364585	0
transcript_364589	0
transcript_364591	1
transcript_364592	1
transcript_364598	0
transcript_3646	1
transcript_36460	1
transcript_364601	0
transcript_364602	1
transcript_364603	1
transcript_364604	1
transcript_364605	1
transcript_364606	1
transcript_364607	1
transcript_364608	1
transcript_364609	1
transcript_364610	1
transcript_364613	1
transcript_364614	1
transcript_364615	2
transcript_364617	1
transcript_364618	1
transcript_364619	1
transcript_364620	1
transcript_364624	1
transcript_364628	0
transcript_36463	1
transcript_364630	1
transcript_364632	1
transcript_364636	0
transcript_364637	1
transcript_364639	1
transcript_364640	1
transcript_364642	0
transcript_364643	1
transcript_364645	0
transcript_364646	0
transcript_364649	1
transcript_364652	1
transcript_364654	1
transcript_364657	1
transcript_364658	0
transcript_364663	0
transcript_364664	1
transcript_364670	1
transcript_364671	1
transcript_364672	0
transcript_364673	0
transcript_364675	0
transcript_364676	0
transcript_364681	1
transcript_364682	0
transcript_364684	0
transcript_364687	0
transcript_36469	1
transcript_364691	0
transcript_3647	1
transcript_36470	1
transcript_364704	1
transcript_364705	1
transcript_364706	0
transcript_364707	1
transcript_364709	1
transcript_364710	1
transcript_364719	0
transcript_364721	0
transcript_364723	0
transcript_364724	1
transcript_364729	1
transcript_364732	1
transcript_364738	0
transcript_36474	1
transcript_364742	0
transcript_364743	1
transcript_364745	0
transcript_36475	1
transcript_364755	0
transcript_36476	1
transcript_364760	1
transcript_364761	1
transcript_364763	1
transcript_364766	1
transcript_364768	1
transcript_364769	1
transcript_36477	1
transcript_364771	1
transcript_364775	1
transcript_364778	0
transcript_36478	1
transcript_364780	1
transcript_364781	1
transcript_364783	1
transcript_364788	1
transcript_36479	1
transcript_364796	1
transcript_364799	1
transcript_3648	1
transcript_36480	1
transcript_364800	1
transcript_364801	0
transcript_364802	1
transcript_364806	1
transcript_364807	0
transcript_364809	1
transcript_36481	1
transcript_364810	0
transcript_364815	1
transcript_364818	1
transcript_36482	1
transcript_364821	1
transcript_364822	1
transcript_364823	1
transcript_364824	1
transcript_364825	1
transcript_364826	1
transcript_364827	1
transcript_36483	1
transcript_364830	1
transcript_364832	1
transcript_364834	1
transcript_364836	1
transcript_364840	2
transcript_364841	1
transcript_364842	1
transcript_364846	1
transcript_364847	1
transcript_364848	1
transcript_36485	1
transcript_364854	1
transcript_364855	1
transcript_364856	1
transcript_364857	1
transcript_364858	1
transcript_364859	1
transcript_364860	1
transcript_364861	1
transcript_364862	1
transcript_364863	1
transcript_364864	1
transcript_364871	0
transcript_364872	1
transcript_364878	1
transcript_36488	1
transcript_36489	1
transcript_364892	1
transcript_364893	1
transcript_364894	0
transcript_364896	1
transcript_364899	1
transcript_36490	1
transcript_364904	1
transcript_364905	1
transcript_364906	1
transcript_364907	1
transcript_36491	1
transcript_364910	1
transcript_364911	1
transcript_364915	1
transcript_364917	1
transcript_364918	1
transcript_364919	0
transcript_364921	1
transcript_364922	1
transcript_364927	0
transcript_364934	1
transcript_364935	1
transcript_364936	1
transcript_364942	1
transcript_364944	1
transcript_364950	1
transcript_364955	1
transcript_364956	1
transcript_364957	1
transcript_364958	1
transcript_36496	1
transcript_364960	0
transcript_364966	1
transcript_364968	1
transcript_364969	1
transcript_36497	1
transcript_364970	1
transcript_364971	1
transcript_364972	1
transcript_364973	1
transcript_364974	1
transcript_364977	1
transcript_364978	1
transcript_364979	1
transcript_364980	1
transcript_364981	1
transcript_364983	1
transcript_364987	1
transcript_364988	1
transcript_364989	1
transcript_36499	1
transcript_364990	1
transcript_364991	1
transcript_364994	1
transcript_364995	1
transcript_36500	1
transcript_365001	1
transcript_365003	1
transcript_365005	1
transcript_365008	0
transcript_36501	1
transcript_365010	1
transcript_365013	1
transcript_365015	0
transcript_365016	1
transcript_365019	0
transcript_36502	1
transcript_365020	0
transcript_365021	1
transcript_36503	1
transcript_365030	1
transcript_365031	1
transcript_365032	1
transcript_365033	1
transcript_365036	0
transcript_365040	1
transcript_365046	1
transcript_365048	0
transcript_36505	1
transcript_365053	0
transcript_365054	0
transcript_365056	0
transcript_36506	1
transcript_365067	0
transcript_365069	0
transcript_365071	1
transcript_365073	0
transcript_365075	0
transcript_365078	0
transcript_365080	0
transcript_365082	0
transcript_365083	0
transcript_365084	0
transcript_365086	0
transcript_36509	1
transcript_365091	1
transcript_365092	0
transcript_365093	0
transcript_365097	0
transcript_365098	1
transcript_365099	0
transcript_365100	0
transcript_365101	0
transcript_365104	0
transcript_365109	1
transcript_365110	0
transcript_365115	0
transcript_365117	1
transcript_365120	0
transcript_365121	1
transcript_365122	1
transcript_365123	0
transcript_365124	0
transcript_365127	0
transcript_365128	0
transcript_365130	0
transcript_365131	0
transcript_365135	1
transcript_365139	1
transcript_36514	1
transcript_365143	1
transcript_365150	0
transcript_365155	0
transcript_365156	1
transcript_365158	1
transcript_365160	1
transcript_365161	1
transcript_365162	1
transcript_365163	1
transcript_365165	1
transcript_365168	1
transcript_365171	1
transcript_365172	1
transcript_365173	1
transcript_365176	1
transcript_365177	1
transcript_365178	1
transcript_365179	1
transcript_365180	1
transcript_365181	1
transcript_365182	1
transcript_365183	1
transcript_365184	1
transcript_365185	1
transcript_365188	1
transcript_365189	1
transcript_365190	1
transcript_365191	1
transcript_365192	1
transcript_365193	1
transcript_365195	1
transcript_365197	1
transcript_365199	1
transcript_3652	0
transcript_365200	1
transcript_365203	0
transcript_365205	1
transcript_365207	1
transcript_365209	1
transcript_365210	1
transcript_365211	0
transcript_365217	1
transcript_365218	1
transcript_365219	1
transcript_365220	1
transcript_365222	0
transcript_365230	1
transcript_365233	1
transcript_365238	1
transcript_365239	1
transcript_36524	1
transcript_365241	1
transcript_365246	0
transcript_365249	1
transcript_36525	1
transcript_365250	1
transcript_365251	1
transcript_365252	1
transcript_365254	1
transcript_365255	1
transcript_365260	1
transcript_365261	1
transcript_365263	1
transcript_365264	1
transcript_36527	1
transcript_365271	0
transcript_365278	1
transcript_365279	1
transcript_365280	1
transcript_365281	1
transcript_365282	1
transcript_365283	1
transcript_365284	1
transcript_365285	1
transcript_365286	1
transcript_36529	0
transcript_365290	1
transcript_365292	1
transcript_365293	1
transcript_365295	1
transcript_36530	0
transcript_365302	1
transcript_365303	0
transcript_365309	1
transcript_36531	0
transcript_365311	1
transcript_365313	1
transcript_365314	1
transcript_365315	0
transcript_365316	1
transcript_365321	0
transcript_365322	1
transcript_365323	1
transcript_365334	0
transcript_365339	1
transcript_36534	1
transcript_365340	1
transcript_365342	1
transcript_365343	0
transcript_365344	0
transcript_365350	1
transcript_365352	0
transcript_365354	1
transcript_36536	1
transcript_365360	0
transcript_365362	0
transcript_365375	1
transcript_365383	1
transcript_365384	1
transcript_365385	1
transcript_365391	1
transcript_365392	1
transcript_365393	1
transcript_365394	1
transcript_3654	1
transcript_36540	1
transcript_365403	1
transcript_365407	1
transcript_365409	1
transcript_365412	1
transcript_365415	1
transcript_365416	1
transcript_36542	1
transcript_365420	1
transcript_365425	1
transcript_36543	1
transcript_365430	1
transcript_365435	1
transcript_365441	1
transcript_365442	1
transcript_365445	1
transcript_365446	1
transcript_365447	1
transcript_365448	1
transcript_365449	1
transcript_365450	1
transcript_365451	1
transcript_365453	1
transcript_365461	1
transcript_365467	1
transcript_365469	0
transcript_365470	1
transcript_365474	1
transcript_365475	0
transcript_365478	1
transcript_365482	1
transcript_3655	0
transcript_365506	0
transcript_365512	1
transcript_365513	0
transcript_365519	1
transcript_36552	1
transcript_365521	1
transcript_365522	1
transcript_365528	1
transcript_36553	0
transcript_365532	1
transcript_365533	1
transcript_365534	1
transcript_365536	1
transcript_365537	1
transcript_36554	0
transcript_365543	1
transcript_365545	0
transcript_365549	1
transcript_36555	0
transcript_365553	1
transcript_365554	0
transcript_365556	1
transcript_365557	1
transcript_365559	0
transcript_36556	0
transcript_365562	1
transcript_365563	0
transcript_365565	1
transcript_365566	0
transcript_365567	1
transcript_365568	0
transcript_36557	1
transcript_365571	0
transcript_365579	0
transcript_365580	0
transcript_365585	1
transcript_365592	1
transcript_365593	0
transcript_365596	1
transcript_365599	1
transcript_36560	1
transcript_365600	1
transcript_365601	0
transcript_365610	1
transcript_365612	1
transcript_365615	1
transcript_365616	0
transcript_365618	1
transcript_365621	1
transcript_365623	1
transcript_365624	0
transcript_365639	0
transcript_36564	1
transcript_365640	1
transcript_365641	1
transcript_365644	0
transcript_365645	1
transcript_365646	1
transcript_365647	0
transcript_365665	1
transcript_36567	1
transcript_365672	1
transcript_365673	0
transcript_365674	1
transcript_365675	1
transcript_36572	1
transcript_365720	1
transcript_365724	1
transcript_365725	0
transcript_365728	0
transcript_36573	1
transcript_365738	0
transcript_365741	0
transcript_365742	1
transcript_365743	1
transcript_365747	1
transcript_36576	1
transcript_365771	0
transcript_365772	0
transcript_36578	1
transcript_365784	0
transcript_36579	1
transcript_365799	0
transcript_365800	0
transcript_365810	0
transcript_365815	1
transcript_365817	1
transcript_365818	1
transcript_365820	1
transcript_365821	1
transcript_365822	1
transcript_365823	1
transcript_365824	1
transcript_365825	1
transcript_365826	1
transcript_365827	0
transcript_365828	1
transcript_365836	1
transcript_365837	1
transcript_365838	1
transcript_365845	1
transcript_365847	1
transcript_365848	0
transcript_36585	0
transcript_365852	1
transcript_365858	1
transcript_36586	1
transcript_365860	1
transcript_365861	1
transcript_365863	1
transcript_365866	1
transcript_365870	0
transcript_365879	1
transcript_36588	1
transcript_365882	0
transcript_365886	1
transcript_365887	1
transcript_36589	0
transcript_365891	1
transcript_365893	1
transcript_365895	1
transcript_365896	1
transcript_365897	1
transcript_365898	1
transcript_36590	1
transcript_365901	1
transcript_365902	1
transcript_365903	1
transcript_365906	1
transcript_365907	1
transcript_365908	1
transcript_365909	1
transcript_36591	1
transcript_365910	1
transcript_365911	1
transcript_365912	1
transcript_365915	1
transcript_365916	1
transcript_365917	1
transcript_365919	1
transcript_365922	1
transcript_365924	1
transcript_365931	0
transcript_365932	1
transcript_365939	1
transcript_36594	1
transcript_365940	1
transcript_365941	1
transcript_365943	1
transcript_365946	0
transcript_365947	1
transcript_365949	1
transcript_36595	1
transcript_365952	0
transcript_365959	1
transcript_36596	1
transcript_365965	1
transcript_365966	1
transcript_365968	0
transcript_36597	2
transcript_365971	1
transcript_365972	0
transcript_365973	0
transcript_365974	0
transcript_365975	1
transcript_365977	1
transcript_365979	1
transcript_36598	1
transcript_365980	1
transcript_365981	1
transcript_365984	0
transcript_365986	1
transcript_365987	1
transcript_365988	0
transcript_36599	1
transcript_365990	1
transcript_365992	1
